GHO (CODE),GHO (DISPLAY),GHO (URL),GBDCHILDCAUSES (CODE),GBDCHILDCAUSES (DISPLAY),GBDCHILDCAUSES (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),CHILDCAUSE (CODE),CHILDCAUSE (DISPLAY),CHILDCAUSE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2011,2011,,AMR,2011,2011,Americas,,NIC,Nicaragua,,AGE85PLUS,85+ years,,MLE,Male,,,,,,,,6.5,6.46600,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,,,,PUBLISHED,Published,,2011,2011,,AMR,2011,2011,Americas,,NIC,Nicaragua,,AGELT1,<1 year,,FMLE,Female,,,,,,,,0.018,0.01761,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2011,2011,,AMR,2011,2011,Americas,,NIC,Nicaragua,,AGELT1,<1 year,,FMLE,Female,,,,,,,,100000,100000.00000,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,,,,PUBLISHED,Published,,2011,2011,,AMR,2011,2011,Americas,,NIC,Nicaragua,,AGE5-9,5-9 years,,FMLE,Female,,,,,,,,0.002,0.00158,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2011,2011,,AMR,2011,2011,Americas,,NIC,Nicaragua,,AGE5-9,5-9 years,,FMLE,Female,,,,,,,,97911.2,97911.20000,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2011,2011,,AMR,2011,2011,Americas,,NIC,Nicaragua,,AGE5-9,5-9 years,,FMLE,Female,,,,,,,,489168.2,489168.20000,,,,,
LIFE_0000000034,Tx - person-years lived above age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/34,,,,PUBLISHED,Published,,2011,2011,,AMR,2011,2011,Americas,,NIC,Nicaragua,,AGE5-9,5-9 years,,FMLE,Female,,,,,,,,7225595,7225595.00000,,,,,
LIFE_0000000034,Tx - person-years lived above age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/34,,,,PUBLISHED,Published,,2011,2011,,AMR,2011,2011,Americas,,NIC,Nicaragua,,AGE15-19,15-19  years,,FMLE,Female,,,,,,,,6248192,6248192.00000,,,,,
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/29,,,,PUBLISHED,Published,,2011,2011,,AMR,2011,2011,Americas,,NIC,Nicaragua,,AGE20-24,20-24 years,,FMLE,Female,,,,,,,,0.001,0.00083,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,,,,PUBLISHED,Published,,2011,2011,,AMR,2011,2011,Americas,,NIC,Nicaragua,,AGE30-34,30-34 years,,FMLE,Female,,,,,,,,0.006,0.00606,,,,,
LIFE_0000000032,ndx - number of people dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/32,,,,PUBLISHED,Published,,2011,2011,,AMR,2011,2011,Americas,,NIC,Nicaragua,,AGE40-44,40-44 years,,FMLE,Female,,,,,,,,1140.603,1140.60300,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2011,2011,,AMR,2011,2011,Americas,,NIC,Nicaragua,,AGE40-44,40-44 years,,FMLE,Female,,,,,,,,471596,471596.00000,,,,,
LIFE_0000000034,Tx - person-years lived above age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/34,,,,PUBLISHED,Published,,2011,2011,,AMR,2011,2011,Americas,,NIC,Nicaragua,,AGE50-54,50-54 years,,FMLE,Female,,,,,,,,2901059,2901059.00000,,,,,
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/29,,,,PUBLISHED,Published,,2011,2011,,AMR,2011,2011,Americas,,NIC,Nicaragua,,AGE55-59,55-59 years,,FMLE,Female,,,,,,,,0.008,0.00751,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,,,,PUBLISHED,Published,,2011,2011,,AMR,2011,2011,Americas,,NIC,Nicaragua,,AGE55-59,55-59 years,,FMLE,Female,,,,,,,,0.037,0.03688,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,,,,PUBLISHED,Published,,2011,2011,,AMR,2011,2011,Americas,,NIC,Nicaragua,,AGE65-69,65-69 years,,FMLE,Female,,,,,,,,0.082,0.08234,,,,,
LIFE_0000000032,ndx - number of people dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/32,,,,PUBLISHED,Published,,2011,2011,,AMR,2011,2011,Americas,,NIC,Nicaragua,,AGE65-69,65-69 years,,FMLE,Female,,,,,,,,6725.02,6725.02000,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2011,2011,,AMR,2011,2011,Americas,,NIC,Nicaragua,,AGE65-69,65-69 years,,FMLE,Female,,,,,,,,392429.2,392429.20000,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2011,2011,,AMR,2011,2011,Americas,,NIC,Nicaragua,,AGE75-79,75-79 years,,FMLE,Female,,,,,,,,302602,302602.00000,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2011,2011,,AMR,2011,2011,Americas,,NIC,Nicaragua,,AGE75-79,75-79 years,,FMLE,Female,,,,,,,,12.7,12.68104,,,,,
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/29,,,,PUBLISHED,Published,,2011,2011,,AMR,2011,2011,Americas,,NIC,Nicaragua,,AGE80-84,80-84 years,,FMLE,Female,,,,,,,,0.064,0.06421,,,,,
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/29,,,,PUBLISHED,Published,,2012,2012,,AMR,2012,2012,Americas,,NIC,Nicaragua,,AGELT1,<1 year,,MLE,Male,,,,,,,,0.021,0.02123,,,,,
LIFE_0000000032,ndx - number of people dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/32,,,,PUBLISHED,Published,,2012,2012,,AMR,2012,2012,Americas,,NIC,Nicaragua,,AGELT1,<1 year,,MLE,Male,,,,,,,,2083.901,2083.90100,,,,,
LIFE_0000000032,ndx - number of people dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/32,,,,PUBLISHED,Published,,2012,2012,,AMR,2012,2012,Americas,,NIC,Nicaragua,,AGE5-9,5-9 years,,MLE,Male,,,,,,,,186.058,186.05780,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2012,2012,,AMR,2012,2012,Americas,,NIC,Nicaragua,,AGE15-19,15-19  years,,MLE,Male,,,,,,,,58.5,58.49247,,,,,
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/29,,,,PUBLISHED,Published,,2012,2012,,AMR,2012,2012,Americas,,NIC,Nicaragua,,AGE20-24,20-24 years,,MLE,Male,,,,,,,,0.002,0.00240,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2012,2012,,AMR,2012,2012,Americas,,NIC,Nicaragua,,AGE30-34,30-34 years,,MLE,Male,,,,,,,,93826.3,93826.30000,,,,,
LIFE_0000000032,ndx - number of people dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/32,,,,PUBLISHED,Published,,2012,2012,,AMR,2012,2012,Americas,,NIC,Nicaragua,,AGE30-34,30-34 years,,MLE,Male,,,,,,,,1585.009,1585.00900,,,,,
LIFE_0000000032,ndx - number of people dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/32,,,,PUBLISHED,Published,,2012,2012,,AMR,2012,2012,Americas,,NIC,Nicaragua,,AGE40-44,40-44 years,,MLE,Male,,,,,,,,2223.396,2223.39600,,,,,
LIFE_0000000034,Tx - person-years lived above age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/34,,,,PUBLISHED,Published,,2012,2012,,AMR,2012,2012,Americas,,NIC,Nicaragua,,AGE40-44,40-44 years,,MLE,Male,,,,,,,,3321699,3321699.00000,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2012,2012,,AMR,2012,2012,Americas,,NIC,Nicaragua,,AGE40-44,40-44 years,,MLE,Male,,,,,,,,36.8,36.76384,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2012,2012,,AMR,2012,2012,Americas,,NIC,Nicaragua,,AGE50-54,50-54 years,,MLE,Male,,,,,,,,28.6,28.57948,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2012,2012,,AMR,2012,2012,Americas,,NIC,Nicaragua,,AGE55-59,55-59 years,,MLE,Male,,,,,,,,81964.13,81964.13000,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2012,2012,,AMR,2012,2012,Americas,,NIC,Nicaragua,,AGE65-69,65-69 years,,MLE,Male,,,,,,,,71796.09,71796.09000,,,,,
LIFE_0000000034,Tx - person-years lived above age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/34,,,,PUBLISHED,Published,,2012,2012,,AMR,2012,2012,Americas,,NIC,Nicaragua,,AGE65-69,65-69 years,,MLE,Male,,,,,,,,1249421,1249421.00000,,,,,
LIFE_0000000034,Tx - person-years lived above age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/34,,,,PUBLISHED,Published,,2012,2012,,AMR,2012,2012,Americas,,NIC,Nicaragua,,AGE75-79,75-79 years,,MLE,Male,,,,,,,,610047.7,610047.70000,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2012,2012,,AMR,2012,2012,Americas,,NIC,Nicaragua,,AGE75-79,75-79 years,,MLE,Male,,,,,,,,11.1,11.14529,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,,,,PUBLISHED,Published,,2012,2012,,AMR,2012,2012,Americas,,NIC,Nicaragua,,AGE80-84,80-84 years,,MLE,Male,,,,,,,,0.336,0.33623,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,,,,PUBLISHED,Published,,2012,2012,,AMR,2012,2012,Americas,,NIC,Nicaragua,,AGELT1,<1 year,,FMLE,Female,,,,,,,,0.017,0.01715,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2012,2012,,AMR,2012,2012,Americas,,NIC,Nicaragua,,AGELT1,<1 year,,FMLE,Female,,,,,,,,100000,100000.00000,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2012,2012,,AMR,2012,2012,Americas,,NIC,Nicaragua,,AGE5-9,5-9 years,,FMLE,Female,,,,,,,,489502,489502.00000,,,,,
LIFE_0000000034,Tx - person-years lived above age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/34,,,,PUBLISHED,Published,,2012,2012,,AMR,2012,2012,Americas,,NIC,Nicaragua,,AGE5-9,5-9 years,,FMLE,Female,,,,,,,,7252839,7252839.00000,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,,,,PUBLISHED,Published,,2012,2012,,AMR,2012,2012,Americas,,NIC,Nicaragua,,AGE20-24,20-24 years,,FMLE,Female,,,,,,,,0.004,0.00408,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,,,,PUBLISHED,Published,,2012,2012,,AMR,2012,2012,Americas,,NIC,Nicaragua,,AGE30-34,30-34 years,,FMLE,Female,,,,,,,,0.006,0.00596,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2012,2012,,AMR,2012,2012,Americas,,NIC,Nicaragua,,AGE30-34,30-34 years,,FMLE,Female,,,,,,,,480491.1,480491.10000,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2012,2012,,AMR,2012,2012,Americas,,NIC,Nicaragua,,AGE40-44,40-44 years,,FMLE,Female,,,,,,,,472277.1,472277.10000,,,,,
LIFE_0000000034,Tx - person-years lived above age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/34,,,,PUBLISHED,Published,,2012,2012,,AMR,2012,2012,Americas,,NIC,Nicaragua,,AGE40-44,40-44 years,,FMLE,Female,,,,,,,,3861606,3861606.00000,,,,,
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/29,,,,PUBLISHED,Published,,2012,2012,,AMR,2012,2012,Americas,,NIC,Nicaragua,,AGE45-49,45-49 years,,FMLE,Female,,,,,,,,0.003,0.00328,,,,,
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/29,,,,PUBLISHED,Published,,2012,2012,,AMR,2012,2012,Americas,,NIC,Nicaragua,,AGE55-59,55-59 years,,FMLE,Female,,,,,,,,0.007,0.00736,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,,,,PUBLISHED,Published,,2012,2012,,AMR,2012,2012,Americas,,NIC,Nicaragua,,AGE55-59,55-59 years,,FMLE,Female,,,,,,,,0.036,0.03616,,,,,
LIFE_0000000032,ndx - number of people dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/32,,,,PUBLISHED,Published,,2012,2012,,AMR,2012,2012,Americas,,NIC,Nicaragua,,AGE55-59,55-59 years,,FMLE,Female,,,,,,,,3257.274,3257.27400,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2012,2012,,AMR,2012,2012,Americas,,NIC,Nicaragua,,AGE65-69,65-69 years,,FMLE,Female,,,,,,,,394362.3,394362.30000,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2012,2012,,AMR,2012,2012,Americas,,NIC,Nicaragua,,AGE65-69,65-69 years,,FMLE,Female,,,,,,,,19.5,19.52885,,,,,
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/29,,,,PUBLISHED,Published,,2012,2012,,AMR,2012,2012,Americas,,NIC,Nicaragua,,AGE80-84,80-84 years,,FMLE,Female,,,,,,,,0.063,0.06308,,,,,
LIFE_0000000032,ndx - number of people dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/32,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGELT1,<1 year,,MLE,Male,,,,,,,,2032.018,2032.01800,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE5-9,5-9 years,,MLE,Male,,,,,,,,487632.5,487632.50000,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE5-9,5-9 years,,MLE,Male,,,,,,,,68.4,68.42164,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE15-19,15-19  years,,MLE,Male,,,,,,,,58.7,58.71621,,,,,
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/29,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE20-24,20-24 years,,MLE,Male,,,,,,,,0.002,0.00236,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE20-24,20-24 years,,MLE,Male,,,,,,,,96397.79,96397.79000,,,,,
LIFE_0000000032,ndx - number of people dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/32,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE30-34,30-34 years,,MLE,Male,,,,,,,,1563.823,1563.82300,,,,,
LIFE_0000000034,Tx - person-years lived above age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/34,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE30-34,30-34 years,,MLE,Male,,,,,,,,4268254,4268254.00000,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE40-44,40-44 years,,MLE,Male,,,,,,,,36.9,36.94959,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE55-59,55-59 years,,MLE,Male,,,,,,,,82256.27,82256.27000,,,,,
LIFE_0000000032,ndx - number of people dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/32,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE65-69,65-69 years,,MLE,Male,,,,,,,,7452.448,7452.44800,,,,,
LIFE_0000000034,Tx - person-years lived above age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/34,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE65-69,65-69 years,,MLE,Male,,,,,,,,1265652,1265652.00000,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE75-79,75-79 years,,MLE,Male,,,,,,,,11.2,11.22921,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE80-84,80-84 years,,MLE,Male,,,,,,,,0.333,0.33253,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE80-84,80-84 years,,MLE,Male,,,,,,,,43562.91,43562.91000,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGELT1,<1 year,,FMLE,Female,,,,,,,,100000,100000.00000,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGELT1,<1 year,,FMLE,Female,,,,,,,,98495.38,98495.38000,,,,,
LIFE_0000000034,Tx - person-years lived above age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/34,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGELT1,<1 year,,FMLE,Female,,,,,,,,7768851,7768851.00000,,,,,
LIFE_0000000034,Tx - person-years lived above age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/34,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE5-9,5-9 years,,FMLE,Female,,,,,,,,7277780,7277780.00000,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE20-24,20-24 years,,FMLE,Female,,,,,,,,0.004,0.00401,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE30-34,30-34 years,,FMLE,Female,,,,,,,,480954.6,480954.60000,,,,,
LIFE_0000000034,Tx - person-years lived above age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/34,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE40-44,40-44 years,,FMLE,Female,,,,,,,,3883706,3883706.00000,,,,,
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/29,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE45-49,45-49 years,,FMLE,Female,,,,,,,,0.003,0.00322,,,,,
